,omegax_0dx,omegay_0dx,omegaz_0dx,pitch_0dx,roll_0dx,yaw_0dx,linax_0dx,linay_0dx,linyz_0dx,omegax_1tx,omegay_1tx,omegaz_1tx,pitch_1tx,roll_1tx,yaw_1tx,linax_1tx,linay_1tx,linaz_1tx,omegax_2tx,omegay_2tx,omegaz_2tx,pitch_2tx,roll_2tx,yaw_2tx,linax_2tx,linay_2tx,linaz_2tx,omegax_3tx,omegay_3tx,omegaz_3tx,pitch_3tx,roll_3tx,yaw_3tx,linax_3tx,linay_3tx,linaz_3tx,m1_pwm_1tu,m2_pwm_1tu,m3_pwm_1tu,m4_pwm_1tu,m1_pwm_2tu,m2_pwm_2tu,m3_pwm_2tu,m4_pwm_2tu,m1_pwm_3tu,m2_pwm_3tu,m3_pwm_3tu,m4_pwm_3tu,omegax_1fx,omegay_1fx,omegaz_1fx,pitch_1fx,roll_1fx,yaw_1fx,linax_1fx,linay_1fx,linaz_1fx
1297,0.0,0.0,0.0,0.5800000000000001,3.12,0.47000000000000064,-0.04,-0.1,0.020000000000000018,0.0,0.0,0.0,-13.89,-2.92,-13.3,0.08,0.31,-0.9,0.0,0.0,0.0,-14.62,-6.35,-12.95,-0.01,0.23,-0.94,0.0,0.0,0.0,-15.75,-10.1,-13.0,-0.05,0.27,-1.03,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-13.31,0.2,-12.83,0.04,0.21,-0.88
1298,0.0,0.0,0.0,1.0300000000000011,2.6599999999999997,0.47000000000000064,-0.08,-0.06,0.020000000000000018,0.0,0.0,0.0,-13.31,0.2,-12.83,0.04,0.21,-0.88,0.0,0.0,0.0,-13.89,-2.92,-12.63,0.08,0.31,-0.9,0.0,0.0,0.0,-14.62,-6.35,-12.95,-0.01,0.23,-0.94,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-12.28,2.86,-12.36,-0.04,0.15,-0.86
1299,0.0,0.0,0.0,1.5,1.1400000000000001,0.4599999999999991,0.16,0.07,0.06999999999999995,0.0,0.0,0.0,-12.28,2.86,-12.36,-0.04,0.15,-0.86,0.0,0.0,0.0,-13.31,0.2,-12.16,0.04,0.21,-0.88,0.0,0.0,0.0,-13.89,-2.92,-12.63,0.08,0.31,-0.9,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-10.78,4.0,-11.9,0.12,0.22,-0.79
1300,0.0,0.0,0.0,1.799999999999999,-0.06000000000000005,0.2599999999999998,0.06,-0.06,0.020000000000000018,0.0,0.0,0.0,-10.78,4.0,-11.9,0.12,0.22,-0.79,0.0,0.0,0.0,-12.28,2.86,-11.69,-0.04,0.15,-0.86,0.0,0.0,0.0,-13.31,0.2,-12.16,0.04,0.21,-0.88,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-8.98,3.94,-11.64,0.18,0.16,-0.77
1301,0.0,0.0,0.0,1.5900000000000007,-1.1999999999999997,0.009999999999999787,-0.01999999999999999,0.07,-0.09999999999999998,0.0,0.0,0.0,-8.98,3.94,-11.64,0.18,0.16,-0.77,0.0,0.0,0.0,-10.78,4.0,-11.23,0.12,0.22,-0.79,0.0,0.0,0.0,-12.28,2.86,-11.69,-0.04,0.15,-0.86,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-7.39,2.74,-11.63,0.16,0.23,-0.87
1302,0.0,0.0,0.0,1.0099999999999998,-2.0,-0.17999999999999972,-0.06,0.21,-0.2300000000000001,0.0,0.0,0.0,-7.39,2.74,-11.63,0.16,0.23,-0.87,0.0,0.0,0.0,-8.98,3.94,-10.97,0.18,0.16,-0.77,0.0,0.0,0.0,-10.78,4.0,-11.23,0.12,0.22,-0.79,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-6.38,0.74,-11.81,0.1,0.44,-1.1
1303,0.0,0.0,0.0,0.3899999999999997,-2.0700000000000003,-0.2400000000000002,0.15,-0.15000000000000002,0.06000000000000005,0.0,0.0,0.0,-6.38,0.74,-11.81,0.1,0.44,-1.1,0.0,0.0,0.0,-7.39,2.74,-10.96,0.16,0.23,-0.87,0.0,0.0,0.0,-8.98,3.94,-10.97,0.18,0.16,-0.77,0.0,1500.0,1500.0,3000.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-5.99,-1.33,-12.05,0.25,0.29,-1.04
1304,0.0,0.0,0.0,-0.4900000000000002,-2.01,-0.1999999999999993,-0.010000000000000009,0.040000000000000036,0.030000000000000027,0.0,0.0,0.0,-5.99,-1.33,-12.05,0.25,0.29,-1.04,0.0,0.0,0.0,-6.38,0.74,-11.14,0.1,0.44,-1.1,0.0,0.0,0.0,-7.39,2.74,-10.96,0.16,0.23,-0.87,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-6.48,-3.34,-12.25,0.24,0.33,-1.01
1305,0.0,0.0,0.0,-2.379999999999999,-2.46,-0.009999999999999787,-0.18,-0.16,-0.07000000000000006,0.0,0.0,0.0,-6.48,-3.34,-12.25,0.24,0.33,-1.01,0.0,0.0,0.0,-5.99,-1.33,-11.38,0.25,0.29,-1.04,0.0,0.0,0.0,-6.38,0.74,-11.14,0.1,0.44,-1.1,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-8.86,-5.8,-12.26,0.06,0.17,-1.08
1306,0.0,0.0,0.0,-3.91,-2.87,0.34999999999999964,0.22000000000000003,-0.010000000000000009,0.17000000000000004,0.0,0.0,0.0,-8.86,-5.8,-12.26,0.06,0.17,-1.08,0.0,0.0,0.0,-6.48,-3.34,-11.58,0.24,0.33,-1.01,0.0,0.0,0.0,-5.99,-1.33,-11.38,0.25,0.29,-1.04,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-12.77,-8.67,-11.91,0.28,0.16,-0.91
1307,0.0,0.0,0.0,-4.73,-2.3900000000000006,0.5999999999999996,-0.09000000000000002,0.11000000000000001,-0.04999999999999993,0.0,0.0,0.0,-12.77,-8.67,-11.91,0.28,0.16,-0.91,0.0,0.0,0.0,-8.86,-5.8,-11.59,0.06,0.17,-1.08,0.0,0.0,0.0,-6.48,-3.34,-11.58,0.24,0.33,-1.01,1500.0,0.0,3000.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-17.5,-11.06,-11.31,0.19,0.27,-0.96
1308,0.0,0.0,0.0,-4.190000000000001,-1.9000000000000004,0.620000000000001,0.27,0.25,-0.19999999999999996,0.0,0.0,0.0,-17.5,-11.06,-11.31,0.19,0.27,-0.96,0.0,0.0,0.0,-12.77,-8.67,-11.24,0.28,0.16,-0.91,0.0,0.0,0.0,-8.86,-5.8,-11.59,0.06,0.17,-1.08,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-21.69,-12.96,-10.69,0.46,0.52,-1.16
1309,0.0,0.0,0.0,-0.25,-1.6399999999999988,-0.08999999999999986,-0.6000000000000001,0.010000000000000009,-0.030000000000000027,0.0,0.0,0.0,-21.69,-12.96,-10.69,0.46,0.52,-1.16,0.0,0.0,0.0,-17.5,-11.06,-10.64,0.19,0.27,-0.96,0.0,0.0,0.0,-12.77,-8.67,-11.24,0.28,0.16,-0.91,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-21.94,-14.6,-10.78,-0.14,0.53,-1.19
1310,0.0,0.0,0.0,0.26000000000000156,-1.0999999999999996,-0.2599999999999998,0.23,-0.16000000000000003,0.1499999999999999,0.0,0.0,0.0,-21.94,-14.6,-10.78,-0.14,0.53,-1.19,0.0,0.0,0.0,-21.69,-12.96,-10.02,0.46,0.52,-1.16,0.0,0.0,0.0,-17.5,-11.06,-10.64,0.19,0.27,-0.96,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-21.68,-15.7,-11.04,0.09,0.37,-1.04
1311,0.0,0.0,0.0,0.21999999999999886,-0.4499999999999993,-0.39000000000000057,0.05000000000000002,-0.19,0.040000000000000036,0.0,0.0,0.0,-21.68,-15.7,-11.04,0.09,0.37,-1.04,0.0,0.0,0.0,-21.94,-14.6,-10.11,-0.14,0.53,-1.19,0.0,0.0,0.0,-21.69,-12.96,-10.02,0.46,0.52,-1.16,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-21.46,-16.15,-11.43,0.14,0.18,-1.0
1312,0.0,0.0,0.0,0.21000000000000085,0.16999999999999815,-0.46000000000000085,-0.30000000000000004,0.12,-0.1100000000000001,0.0,0.0,0.0,-21.46,-16.15,-11.43,0.14,0.18,-1.0,0.0,0.0,0.0,-21.68,-15.7,-10.37,0.09,0.37,-1.04,0.0,0.0,0.0,-21.94,-14.6,-10.11,-0.14,0.53,-1.19,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-21.25,-15.98,-11.89,-0.16,0.3,-1.11
1313,0.0,0.0,0.0,0.2699999999999996,0.6100000000000012,-0.27999999999999936,0.12,-0.09,0.14000000000000012,0.0,0.0,0.0,-21.25,-15.98,-11.89,-0.16,0.3,-1.11,0.0,0.0,0.0,-21.46,-16.15,-10.76,0.14,0.18,-1.0,0.0,0.0,0.0,-21.68,-15.7,-10.37,0.09,0.37,-1.04,0.0,1490.0,1509.0,3000.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-20.98,-15.37,-12.17,-0.04,0.21,-0.97
1314,0.0,0.0,0.0,0.990000000000002,1.4399999999999995,-0.11999999999999922,0.06,-0.15999999999999998,0.28,0.0,0.0,0.0,-20.98,-15.37,-12.17,-0.04,0.21,-0.97,0.0,0.0,0.0,-21.25,-15.98,-11.22,-0.16,0.3,-1.11,0.0,0.0,0.0,-21.46,-16.15,-10.76,0.14,0.18,-1.0,0.0,1490.0,1509.0,3000.0,0.0,1490.0,1509.0,3000.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-19.99,-13.93,-12.29,0.02,0.05,-0.69
1315,0.0,0.0,0.0,1.6099999999999994,2.3499999999999996,0.02999999999999936,0.12000000000000001,-0.12000000000000001,-0.08000000000000007,0.0,0.0,0.0,-19.99,-13.93,-12.29,0.02,0.05,-0.69,0.0,0.0,0.0,-20.98,-15.37,-11.5,-0.04,0.21,-0.97,0.0,0.0,0.0,-21.25,-15.98,-11.22,-0.16,0.3,-1.11,1500.0,3000.0,0.0,1500.0,0.0,1490.0,1509.0,3000.0,0.0,1490.0,1509.0,3000.0,0.0,0.0,0.0,-18.38,-11.58,-12.26,0.14,-0.07,-0.77
1316,0.0,0.0,0.0,1.8000000000000007,2.66,0.10999999999999943,-0.13,0.22,-0.25,0.0,0.0,0.0,-18.38,-11.58,-12.26,0.14,-0.07,-0.77,0.0,0.0,0.0,-19.99,-13.93,-11.62,0.02,0.05,-0.69,0.0,0.0,0.0,-20.98,-15.37,-11.5,-0.04,0.21,-0.97,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,1490.0,1509.0,3000.0,0.0,0.0,0.0,-16.58,-8.92,-12.15,0.01,0.15,-1.02
1317,0.0,0.0,0.0,1.9899999999999984,3.7299999999999995,-0.03999999999999915,0.07,0.11000000000000001,0.09999999999999998,0.0,0.0,0.0,-16.58,-8.92,-12.15,0.01,0.15,-1.02,0.0,0.0,0.0,-18.38,-11.58,-11.59,0.14,-0.07,-0.77,0.0,0.0,0.0,-19.99,-13.93,-11.62,0.02,0.05,-0.69,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-14.59,-5.19,-12.19,0.08,0.26,-0.92
1318,0.0,0.0,0.0,1.9900000000000002,4.25,-0.16999999999999993,-0.09,0.10999999999999999,0.08000000000000007,0.0,0.0,0.0,-14.59,-5.19,-12.19,0.08,0.26,-0.92,0.0,0.0,0.0,-16.58,-8.92,-11.48,0.01,0.15,-1.02,0.0,0.0,0.0,-18.38,-11.58,-11.59,0.14,-0.07,-0.77,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-12.6,-0.94,-12.36,-0.01,0.37,-0.84
1319,0.0,0.0,0.0,1.6600000000000001,3.4499999999999997,-0.120000000000001,0.21000000000000002,-0.08999999999999997,0.19999999999999996,0.0,0.0,0.0,-12.6,-0.94,-12.36,-0.01,0.37,-0.84,0.0,0.0,0.0,-14.59,-5.19,-11.52,0.08,0.26,-0.92,0.0,0.0,0.0,-16.58,-8.92,-11.48,0.01,0.15,-1.02,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-10.94,2.51,-12.48,0.2,0.28,-0.64
1320,0.0,0.0,0.0,1.0299999999999994,2.4800000000000004,0.02000000000000135,-0.15000000000000002,0.0,-0.28,0.0,0.0,0.0,-10.94,2.51,-12.48,0.2,0.28,-0.64,0.0,0.0,0.0,-12.6,-0.94,-11.69,-0.01,0.37,-0.84,0.0,0.0,0.0,-14.59,-5.19,-11.52,0.08,0.26,-0.92,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-9.91,4.99,-12.459999999999999,0.05,0.28,-0.92
1321,0.0,0.0,0.0,0.41999999999999993,1.2799999999999994,0.11999999999999922,0.039999999999999994,0.03999999999999998,0.06000000000000005,0.0,0.0,0.0,-9.91,4.99,-12.459999999999999,0.05,0.28,-0.92,0.0,0.0,0.0,-10.94,2.51,-11.81,0.2,0.28,-0.64,0.0,0.0,0.0,-12.6,-0.94,-11.69,-0.01,0.37,-0.84,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-9.49,6.27,-12.34,0.09,0.32,-0.86
1322,0.0,0.0,0.0,-0.1999999999999993,0.010000000000000675,0.09999999999999964,0.0,0.020000000000000018,0.04999999999999993,0.0,0.0,0.0,-9.49,6.27,-12.34,0.09,0.32,-0.86,0.0,0.0,0.0,-9.91,4.99,-11.79,0.05,0.28,-0.92,0.0,0.0,0.0,-10.94,2.51,-11.81,0.2,0.28,-0.64,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-9.69,6.28,-12.24,0.09,0.34,-0.81
1323,0.0,0.0,0.0,-0.5300000000000011,-0.79,0.0600000000000005,0.08000000000000002,-0.050000000000000044,-0.10999999999999999,0.0,0.0,0.0,-9.69,6.28,-12.24,0.09,0.34,-0.81,0.0,0.0,0.0,-9.49,6.27,-11.67,0.09,0.32,-0.86,0.0,0.0,0.0,-9.91,4.99,-11.79,0.05,0.28,-0.92,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-10.22,5.49,-12.18,0.17,0.29,-0.92
1324,0.0,0.0,0.0,2.0700000000000003,-3.22,-2.0999999999999996,-0.12000000000000001,-0.08999999999999997,-0.029999999999999916,0.0,0.0,0.0,-10.22,5.49,-12.18,0.17,0.29,-0.92,0.0,0.0,0.0,-9.69,6.28,-11.57,0.09,0.34,-0.81,0.0,0.0,0.0,-9.49,6.27,-11.67,0.09,0.32,-0.86,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-8.15,2.27,-14.28,0.05,0.2,-0.95
1325,0.0,0.0,0.0,2.0200000000000005,2.72,0.1399999999999988,0.020000000000000004,0.07,-0.040000000000000036,0.0,0.0,0.0,-8.15,2.27,-14.28,0.05,0.2,-0.95,0.0,0.0,0.0,-10.22,5.49,-11.51,0.17,0.29,-0.92,0.0,0.0,0.0,-9.69,6.28,-11.57,0.09,0.34,-0.81,0.0,1500.0,1500.0,3000.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-6.13,4.99,-14.14,0.07,0.27,-0.99
1326,0.0,0.0,0.0,2.08,2.3099999999999996,0.47000000000000064,-0.010000000000000009,0.08999999999999997,0.0,0.0,0.0,0.0,-6.13,4.99,-14.14,0.07,0.27,-0.99,0.0,0.0,0.0,-8.15,2.27,-13.61,0.05,0.2,-0.95,0.0,0.0,0.0,-10.22,5.49,-11.51,0.17,0.29,-0.92,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-4.05,7.3,-13.67,0.06,0.36,-0.99
1327,0.0,0.0,0.0,1.21,1.2500000000000009,0.6999999999999993,0.05,-0.02999999999999997,0.010000000000000009,0.0,0.0,0.0,-4.05,7.3,-13.67,0.06,0.36,-0.99,0.0,0.0,0.0,-6.13,4.99,-13.47,0.07,0.27,-0.99,0.0,0.0,0.0,-8.15,2.27,-13.61,0.05,0.2,-0.95,1500.0,3000.0,0.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-2.84,8.55,-12.97,0.11,0.33,-0.98
1328,0.0,0.0,0.0,0.09999999999999964,0.16000000000000014,0.7800000000000011,0.020000000000000004,0.04999999999999999,0.06999999999999995,0.0,0.0,0.0,-2.84,8.55,-12.97,0.11,0.33,-0.98,0.0,0.0,0.0,-4.05,7.3,-13.0,0.06,0.36,-0.99,0.0,0.0,0.0,-6.13,4.99,-13.47,0.07,0.27,-0.99,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-2.74,8.71,-12.19,0.13,0.38,-0.91
1329,0.0,0.0,0.0,-0.6399999999999997,-0.2900000000000009,0.7099999999999991,0.12,-0.15,0.050000000000000044,0.0,0.0,0.0,-2.74,8.71,-12.19,0.13,0.38,-0.91,0.0,0.0,0.0,-2.84,8.55,-12.3,0.11,0.33,-0.98,0.0,0.0,0.0,-4.05,7.3,-13.0,0.06,0.36,-0.99,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-3.38,8.42,-11.48,0.25,0.23,-0.86
1330,0.0,0.0,0.0,-0.6299999999999999,0.7400000000000002,0.4400000000000013,-0.04000000000000001,0.1,-0.07000000000000006,0.0,0.0,0.0,-3.38,8.42,-11.48,0.25,0.23,-0.86,0.0,0.0,0.0,-2.74,8.71,-11.52,0.13,0.38,-0.91,0.0,0.0,0.0,-2.84,8.55,-12.3,0.11,0.33,-0.98,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-4.01,9.16,-11.04,0.21,0.33,-0.93
1331,0.0,0.0,0.0,-0.5700000000000003,1.3100000000000005,0.09999999999999964,-0.13,-0.010000000000000009,-0.06999999999999995,0.0,0.0,0.0,-4.01,9.16,-11.04,0.21,0.33,-0.93,0.0,0.0,0.0,-3.38,8.42,-10.81,0.25,0.23,-0.86,0.0,0.0,0.0,-2.74,8.71,-11.52,0.13,0.38,-0.91,3000.0,206.0,2793.0,0.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-4.58,10.47,-10.94,0.08,0.32,-1.0
1332,0.0,0.0,0.0,-0.4299999999999997,1.129999999999999,-0.2599999999999998,-0.05,-0.010000000000000009,0.06000000000000005,0.0,0.0,0.0,-4.58,10.47,-10.94,0.08,0.32,-1.0,0.0,0.0,0.0,-4.01,9.16,-10.37,0.21,0.33,-0.93,0.0,0.0,0.0,-3.38,8.42,-10.81,0.25,0.23,-0.86,3000.0,206.0,2793.0,0.0,3000.0,206.0,2793.0,0.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-5.01,11.6,-11.2,0.03,0.31,-0.94
1333,0.0,0.0,0.0,-0.29000000000000004,0.5999999999999996,-0.5500000000000007,-0.05,-0.06,0.029999999999999916,0.0,0.0,0.0,-5.01,11.6,-11.2,0.03,0.31,-0.94,0.0,0.0,0.0,-4.58,10.47,-10.27,0.08,0.32,-1.0,0.0,0.0,0.0,-4.01,9.16,-10.37,0.21,0.33,-0.93,3000.0,1500.0,1500.0,0.0,3000.0,206.0,2793.0,0.0,3000.0,206.0,2793.0,0.0,0.0,0.0,0.0,-5.3,12.2,-11.75,-0.02,0.25,-0.91
1334,0.0,0.0,0.0,-0.1900000000000004,-0.1999999999999993,-0.6899999999999995,0.15,-0.03,0.030000000000000027,0.0,0.0,0.0,-5.3,12.2,-11.75,-0.02,0.25,-0.91,0.0,0.0,0.0,-5.01,11.6,-10.53,0.03,0.31,-0.94,0.0,0.0,0.0,-4.58,10.47,-10.27,0.08,0.32,-1.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,206.0,2793.0,0.0,0.0,0.0,0.0,-5.49,12.0,-12.44,0.13,0.22,-0.88
1335,0.0,0.0,0.0,-0.04999999999999982,-0.8699999999999992,-0.6100000000000012,-0.14,0.03,-0.10999999999999999,0.0,0.0,0.0,-5.49,12.0,-12.44,0.13,0.22,-0.88,0.0,0.0,0.0,-5.3,12.2,-11.08,-0.02,0.25,-0.91,0.0,0.0,0.0,-5.01,11.6,-10.53,0.03,0.31,-0.94,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-5.54,11.13,-13.05,-0.01,0.25,-0.99
1336,0.0,0.0,0.0,-0.1900000000000004,-2.1900000000000013,-0.28999999999999915,0.09,0.0,0.020000000000000018,0.0,0.0,0.0,-5.54,11.13,-13.05,-0.01,0.25,-0.99,0.0,0.0,0.0,-5.49,12.0,-11.77,0.13,0.22,-0.88,0.0,0.0,0.0,-5.3,12.2,-11.08,-0.02,0.25,-0.91,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-5.73,8.94,-13.34,0.08,0.25,-0.97
1337,0.0,0.0,0.0,-0.13999999999999968,-2.4799999999999995,-0.009999999999999787,0.09000000000000001,-0.07999999999999999,0.08999999999999997,0.0,0.0,0.0,-5.73,8.94,-13.34,0.08,0.25,-0.97,0.0,0.0,0.0,-5.54,11.13,-12.38,-0.01,0.25,-0.99,0.0,0.0,0.0,-5.49,12.0,-11.77,0.13,0.22,-0.88,1500.0,0.0,3000.0,1500.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-5.87,6.46,-13.35,0.17,0.17,-0.88
1338,0.0,0.0,0.0,0.08000000000000007,-2.08,0.23000000000000043,-0.11000000000000001,0.06999999999999998,-0.14,0.0,0.0,0.0,-5.87,6.46,-13.35,0.17,0.17,-0.88,0.0,0.0,0.0,-5.73,8.94,-12.67,0.08,0.25,-0.97,0.0,0.0,0.0,-5.54,11.13,-12.38,-0.01,0.25,-0.99,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-5.79,4.38,-13.12,0.06,0.24,-1.02
1339,0.0,0.0,0.0,0.71,-1.2999999999999998,0.29999999999999893,-0.03,0.030000000000000027,0.020000000000000018,0.0,0.0,0.0,-5.79,4.38,-13.12,0.06,0.24,-1.02,0.0,0.0,0.0,-5.87,6.46,-12.68,0.17,0.17,-0.88,0.0,0.0,0.0,-5.73,8.94,-12.67,0.08,0.25,-0.97,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-5.08,3.08,-12.82,0.03,0.27,-1.0
1340,0.0,0.0,0.0,0.9500000000000002,-0.6299999999999999,0.2699999999999996,-0.07,-0.010000000000000009,-0.1399999999999999,0.0,0.0,0.0,-5.08,3.08,-12.82,0.03,0.27,-1.0,0.0,0.0,0.0,-5.79,4.38,-12.45,0.06,0.24,-1.02,0.0,0.0,0.0,-5.87,6.46,-12.68,0.17,0.17,-0.88,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-4.13,2.45,-12.55,-0.04,0.26,-1.14
1341,0.0,0.0,0.0,0.9199999999999999,-0.3200000000000003,0.1800000000000015,0.1,0.0,0.11999999999999988,0.0,0.0,0.0,-4.13,2.45,-12.55,-0.04,0.26,-1.14,0.0,0.0,0.0,-5.08,3.08,-12.15,0.03,0.27,-1.0,0.0,0.0,0.0,-5.79,4.38,-12.45,0.06,0.24,-1.02,0.0,1500.0,1500.0,3000.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-3.21,2.13,-12.37,0.06,0.26,-1.02
1342,0.0,0.0,0.0,0.7199999999999998,0.010000000000000231,0.049999999999998934,0.020000000000000004,-0.06,-0.08000000000000007,0.0,0.0,0.0,-3.21,2.13,-12.37,0.06,0.26,-1.02,0.0,0.0,0.0,-4.13,2.45,-11.88,-0.04,0.26,-1.14,0.0,0.0,0.0,-5.08,3.08,-12.15,0.03,0.27,-1.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-2.49,2.14,-12.32,0.08,0.2,-1.1
1343,0.0,0.0,0.0,0.40000000000000036,0.43999999999999995,0.0600000000000005,0.0,0.12,-0.04999999999999982,0.0,0.0,0.0,-2.49,2.14,-12.32,0.08,0.2,-1.1,0.0,0.0,0.0,-3.21,2.13,-11.7,0.06,0.26,-1.02,0.0,0.0,0.0,-4.13,2.45,-11.88,-0.04,0.26,-1.14,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-2.09,2.58,-12.26,0.08,0.32,-1.15
1344,0.0,0.0,0.0,-0.3600000000000003,0.73,0.16000000000000014,0.06000000000000001,-0.020000000000000018,0.19999999999999996,0.0,0.0,0.0,-2.09,2.58,-12.26,0.08,0.32,-1.15,0.0,0.0,0.0,-2.49,2.14,-11.65,0.08,0.2,-1.1,0.0,0.0,0.0,-3.21,2.13,-11.7,0.06,0.26,-1.02,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-2.45,3.31,-12.1,0.14,0.3,-0.95
